"SalePrice","MSZoning_FV","MSZoning_RH","MSZoning_RL","MSZoning_RM","LotArea","StreetPave","LandContourHLS","LandContourLow","LandContourLvl","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","LandSlopeMod","LandSlopeSev","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","Condition2Feedr","Condition2Norm","Condition2PosA","Condition2PosN","Condition2RRAe","Condition2RRAn","Condition2RRNn","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyleGable","RoofStyleGambrel","RoofStyleHip","RoofStyleMansard","RoofStyleShed","RoofMatlCompShg","RoofMatlMembran","RoofMatlMetal","RoofMatlRoll","RoofMatlTar.Grv","RoofMatlWdShake","RoofMatlWdShngl","MasVnrArea","ExterQualFa","ExterQualGd","ExterQualTA","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","BsmtQual_Fa","BsmtQual_Gd","BsmtQual_None","BsmtQual_TA","BsmtCond_Gd","BsmtCond_None","BsmtCond_Po","BsmtCond_TA","BsmtExposure_Gd","BsmtExposure_Mn","BsmtExposure_No","BsmtExposure_None","BsmtFinType1_BLQ","BsmtFinType1_GLQ","BsmtFinType1_LwQ","BsmtFinType1_None","BsmtFinType1_Rec","BsmtFinType1_Unf","BsmtFinSF1","BsmtFinType2_BLQ","BsmtFinType2_GLQ","BsmtFinType2_LwQ","BsmtFinType2_None","BsmtFinType2_Rec","BsmtFinType2_Unf","BsmtFinSF2","BsmtUnfSF","HeatingQCFa","HeatingQCGd","HeatingQCPo","HeatingQCTA","X1stFlrSF","X2ndFlrSF","FullBath","BedroomAbvGr","KitchenAbvGr","KitchenQualFa","KitchenQualGd","KitchenQualTA","TotRmsAbvGrd","FunctionalMaj2","FunctionalMin1","FunctionalMin2","FunctionalMod","FunctionalSev","FunctionalTyp","Fireplaces","GarageType_Attchd","GarageType_Basment","GarageType_BuiltIn","GarageType_CarPort","GarageType_Detchd","GarageCars","GarageArea","GarageQual_Fa","GarageQual_Gd","GarageQual_None","GarageQual_Po","GarageQual_TA","GarageCond_Fa","GarageCond_Gd","GarageCond_None","GarageCond_Po","GarageCond_TA","WoodDeckSF","ScreenPorch","PoolArea","PoolQC_Fa","PoolQC_Gd","PoolQC_None","Fence_GdWo","Fence_MnPrv","Fence_MnWw","Fence_None","SaleTypeCon","SaleTypeConLD","SaleTypeConLI","SaleTypeConLw","SaleTypeCWD","SaleTypeNew","SaleTypeOth","SaleTypeWD","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial","IfRemodelled_1"
85000,0,0,0,1,0.112698881163371,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.496235188291889,0.438677599441731,0.950225595193019,0.998009075298431,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0437632884479093,0,0,0,0,1,0,0.304718217562254,0.144859813084112,0,0,0,1,0.200578529587798,0,0.25,0.333333333333333,0.5,0,0,1,0.26063201771312,1,0,0,0,0,0,0,0,0,0,0,1,0.2,0.188172043010753,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
119200,0,0,1,0,0.182572259442107,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.596988150633511,0.550942079553384,0.969139869019672,0.97013612947647,1,0,0,0,0,1,0,0,0,0,0,0,0.149492017416546,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0595322466335932,0,0,0,0,0,1,0,0.348598130841122,0,0,0,1,0.212354932294582,0,0.25,0.333333333333333,0.5,0,0,1,0.327847288830109,0,0,0,0,0,1,0.25,0,0,0,0,1,0.2,0.161290322580645,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
227000,0,0,1,0,0.131482047367332,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.798494075316756,0.663206559665038,0.995520303567372,0.995520419421471,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.11392629340893,0,0,0,0,0,1,0,0.0780373831775701,0,0,0,0,0.15896857335716,0.414043583535109,0.5,0.5,0.5,0,1,0,0.395062559947098,0,0,0,0,0,1,0,1,0,0,0,0,0.4,0.354838709677419,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
203000,0,0,1,0,0.18600018727433,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.697741112975133,0.550942079553384,0.993031583327023,0.99303176354451,0,0,1,0,0,1,0,0,0,0,0,0,0.142235123367199,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.122253720765415,0,0,0,0,0,1,0,0.380373831775701,0,0,0,0,0.295182297998964,0,0.5,0.5,0.5,0,1,0,0.395062559947098,0,0,0,0,0,1,0.25,1,0,0,0,0,0.4,0.321236559139785,0,0,0,0,1,0,0,0,0,1,0.0807584269662921,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
187500,0,0,1,0,0.0910043241977956,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.798494075316756,0.550942079553384,0.987058654750185,0.987058989439804,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.183557760453579,0,0,0,0,0,1,0,0.085981308411215,0,1,0,0,0.266918931502682,0,0.25,0.166666666666667,0.5,0,1,0,0.26063201771312,0,0,0,0,0,1,0.25,1,0,0,0,0,0.4,0.379704301075269,0,0,0,0,1,0,0,0,0,1,0.0442415730337079,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,0,0,1,0,0.168797937559202,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.697741112975133,0.550942079553384,0.990542863086674,0.991040838842941,1,0,0,0,0,1,0,0,0,0,0,0,0.0551523947750363,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.179439252336449,0,1,0,0,0.157398386329589,0.324455205811138,0.5,0.5,0.5,0,1,0,0.462277831064087,0,0,0,0,0,1,0.25,1,0,0,0,0,0.4,0.270161290322581,0,0,0,0,1,0,0,0,0,1,0.115168539325843,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
213490,0,0,1,0,0.0471612837500493,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.697741112975133,0.550942079553384,0.997511279759651,0.997511344123039,1,0,0,0,0,1,0,0,0,0,0,0,0.10522496371553,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.00283486888731396,0,0,0,0,0,1,0,0.628971962616822,0,0,0,0,0.295574844755857,0,0.5,0.333333333333333,0.5,0,1,0,0.395062559947098,0,0,0,0,0,1,0.25,1,0,0,0,0,0.4,0.295698924731183,0,0,0,0,1,0,0,0,0,1,0.0997191011235955,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
176000,0,0,1,0,0.10994401678679,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.395482225950267,0.550942079553384,0.997511279759651,0.997511344123039,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.181431608788094,0,0,0,0,0,1,0,0.0504672897196262,0,0,0,0,0.222168601216902,0,0.25,0.333333333333333,0.5,0,1,0,0.327847288830109,0,0,0,0,0,1,0,1,0,0,0,0,0.4,0.303091397849462,0,0,0,0,1,0,0,0,0,1,0.176966292134831,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
194000,0,0,1,0,0.115923324695051,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.697741112975133,0.550942079553384,0.998009023807721,0.998009075298431,1,0,0,0,0,1,0,0,0,0,0,0,0.0609579100145138,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.121190644932672,0,0,0,0,0,1,0,0.240654205607477,0,0,0,0,0.239440658520186,0,0.5,0.333333333333333,0.5,0,1,0,0.395062559947098,0,0,0,0,0,1,0,1,0,0,0,0,0.4,0.424731182795699,0,0,0,0,1,0,0,0,0,1,0.0737359550561798,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
87000,0,0,0,1,0.147745138772262,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496235188291889,0.550942079553384,0.960180476154415,0.97013612947647,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0574060949681077,0,0,0,0,0,1,0,0.274766355140187,0,1,0,0,0.178988457958693,0.16271186440678,0.25,0.333333333333333,0.5,0,0,1,0.395062559947098,0,0,0,0,0,1,0,0,0,0,0,1,0.2,0.10752688172043,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
191000,0,0,1,0,0.0498065796571072,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.697741112975133,0.550942079553384,0.997511279759651,0.998009075298431,1,0,0,0,0,1,0,0,0,0,0,0,0.0101596516690856,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.00283486888731396,0,0,0,0,0,1,0,0.621495327102804,0,0,0,0,0.295182297998964,0,0.5,0.333333333333333,0.5,0,1,0,0.462277831064087,0,0,0,0,0,1,0.25,1,0,0,0,0,0.4,0.293682795698925,0,0,0,0,1,0,0,0,0,1,0.109550561797753,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
287000,0,0,1,0,0.242584475463763,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.798494075316756,0.663206559665038,0.983076702365626,0.983077140036666,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.206413890857548,0,0,1,0,0,0,0.262123197903014,0,0,0,0,1,0.568787387553251,0,0.5,0.333333333333333,0.5,0,1,0,0.663923644415054,0,0,0,0,0,1,0.25,1,0,0,0,0,0.4,0.446908602150538,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112500,0,0,1,0,0.120525200415021,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.496235188291889,0.550942079553384,0.981085726173347,0.981086215335098,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0244507441530829,0,0,0,0,1,0,0.306684141546527,0.128971962616822,0,0,0,1,0.173100256605301,0,0.25,0.5,0.5,0,0,1,0.327847288830109,0,0,0,0,0,1,0,0,0,0,0,1,0.4,0.309811827956989,0,0,0,0,1,0,0,0,0,1,0.0674157303370786,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
167500,0,0,1,0,0.145569422020303,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.496235188291889,0.550942079553384,0.975112797596509,0.975113441230391,1,0,0,0,0,1,0,0,0,0,0,0,0.235123367198839,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.123493975903614,0,0,0,0,0,1,0,0.266822429906542,0,0,0,1,0.248076687171827,0,0.25,0.5,0.5,0,0,1,0.395062559947098,0,0,0,0,0,1,0.5,1,0,0,0,0,0.4,0.309811827956989,0,0,0,0,1,0,0,0,0,1,0,0.248263888888889,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
293077,0,0,1,0,0.149013002491029,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.798494075316756,0.550942079553384,0.998506767855791,0.999004537649216,1,0,0,0,0,1,0,0,0,0,0,0,0.245283018867925,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.268072289156627,0,0,0,0,0,1,0,0.058411214953271,0,0,0,0,0.323053117738353,0,0.5,0.5,0.5,0,1,0,0.462277831064087,0,0,0,0,0,1,0.25,1,0,0,0,0,0.6,0.537634408602151,0,0,0,0,1,0,0,0,0,1,0.134831460674157,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
105000,0,0,1,0,0.148574728612937,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496235188291889,0.550942079553384,0.965655660683183,0.97013612947647,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0652019844082211,1,0,0,0,0,0,0.026867627785059,0.167757009345794,0,0,0,1,0.189979767151692,0.197578692493947,0.25,0.5,0.5,0,0,1,0.395062559947098,0,0,0,0,0,1,0.25,1,0,0,0,0,0.2,0.161290322580645,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
118000,0,0,0,1,0.0262963166251489,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.596988150633511,0.775471039776692,0.981085726173347,0.981086215335098,1,0,0,0,0,1,0,0,0,0,0,0,0.203918722786647,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.0561658398299079,0,0,0,0,0,1,0,0.16588785046729,0,1,0,0,0.131882847131556,0.264406779661017,0.25,0.5,0.5,0,0,1,0.462277831064087,0,0,0,0,0,1,0,0,0,0,0,1,0.2,0.17741935483871,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
160000,0,1,0,0,0.110851869819981,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.496235188291889,0.887735519888346,0.953212059481438,0.992534032369117,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.320560747663551,0,1,0,0,0.186054299582764,0.474576271186441,0.5,0.833333333333333,1,0,0,1,0.663923644415054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
197000,0,0,1,0,0.248297688517468,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.697741112975133,0.326413119330077,0.955203035673717,0.980090752984313,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0926647767540751,0,0,0,0,0,1,0,0.140654205607477,0,0,0,0,0.331100326254656,0.483292978208232,0.5,0.833333333333333,0.5,0,0,1,0.798354186649033,0,0,0,0,0,1,0.5,0,1,0,0,0,0.4,0.451612903225806,0,0,0,0,1,0,0,0,0,1,0.0955056179775281,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
310000,0,0,1,0,0.227604900416104,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.798494075316756,0.775471039776692,0.991538351182813,0.991538570018333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.179305457122608,0,0,0,0,0,1,0,0.152336448598131,0,0,0,0,0.265348744475111,0.565617433414044,0.5,0.833333333333333,0.5,0,1,0,0.663923644415054,0,0,0,0,0,1,0.25,1,0,0,0,0,0.6,0.53494623655914,0,0,0,0,1,0,0,0,0,1,0.146769662921348,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
230000,0,0,1,0,0.127177571778924,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.697741112975133,0.550942079553384,0.996018047615442,0.996018150596863,1,0,0,0,0,1,0,0,0,0,0,0,0.214078374455733,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.174698795180723,0,0,0,0,0,1,0,0.31214953271028,0,0,0,0,0.324623304765925,0,0.5,0.5,0.5,0,1,0,0.395062559947098,0,0,0,0,0,1,0,1,0,0,0,0,0.6,0.604838709677419,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
119750,0,0,1,0,0.0986897697029165,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.496235188291889,0.775471039776692,0.964162428538974,0.97013612947647,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.429906542056075,0,0,0,0,0.187231939853442,0,0.25,0.333333333333333,0.5,1,0,0,0.327847288830109,0,0,0,0,0,1,0.25,0,1,0,0,0,0.2,0.161290322580645,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
84000,0,0,1,0,0.180005226727566,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.395482225950267,0.326413119330077,0.9736195654523,0.973620247704215,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.165838141602784,0,0.25,0.5,0.5,0,0,1,0.327847288830109,0,0,0,0,0,1,0,0,0,0,0,1,0.2,0.19489247311828,0,0,0,0,1,0,0,0,0,1,0.13061797752809,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
315500,0,0,1,0,0.201887615355181,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.899247037658378,0.550942079553384,0.998506767855791,0.999004537649216,0,0,1,0,0,1,0,0,0,0,0,0,0.0507982583454282,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.181077250177179,0,0,0,0,0,1,0,0.279439252336449,0,0,0,0,0.317950009898747,0,0.5,0.333333333333333,0.5,0,0,0,0.395062559947098,0,0,0,0,0,1,0.25,1,0,0,0,0,0.6,0.612903225806452,0,0,0,0,1,0,0,0,0,1,0.160112359550562,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
287000,0,0,1,0,0.144630263710105,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.798494075316756,0.550942079553384,0.995520303567372,0.996018150596863,1,0,0,0,0,1,0,0,0,0,0,0,0.287373004354136,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.492990654205608,0,0,0,0,0.207055551076529,0.58498789346247,0.5,0.5,0.5,0,1,0,0.462277831064087,0,0,0,0,0,1,0.25,0,0,1,0,0,0.4,0.608198924731183,0,0,0,0,1,0,0,0,0,1,0,0.328125,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
97000,0,0,0,1,0.0239953787651637,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.395482225950267,0.663206559665038,0.980090238077208,0.999004537649216,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.255140186915888,0,0,0,1,0.156613292815803,0.264406779661017,0.25,0.5,0.5,0,0,1,0.395062559947098,0,0,0,0,0,1,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
80000,0,0,0,1,0.0231188310089788,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.395482225950267,0.438677599441731,0.980090238077208,0.980090752984313,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0901842664776754,0,0,0,0,0,1,0,0.0565420560747664,0,0,0,1,0.123639365236807,0,0.25,0.166666666666667,0.5,0,0,1,0.193416746596131,0,0,0,0,0,1,0,1,0,0,0,0,0.2,0.192204301075269,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
